epoch,phase,loss,time_seconds,avg_accuracy,adenocarcinoma_accuracy,benign_accuracy,squamous_cell_carcinoma_accuracy,avg_precision,adenocarcinoma_precision,benign_precision,squamous_cell_carcinoma_precision,avg_recall,adenocarcinoma_recall,benign_recall,squamous_cell_carcinoma_recall,avg_f1,adenocarcinoma_f1,benign_f1,squamous_cell_carcinoma_f1,avg_auc,adenocarcinoma_auc,benign_auc,squamous_cell_carcinoma_auc
1,train,0.28502791058866583,12.368181228637695,0.9601617907801417,0.9420711436170213,0.9895279255319149,0.9488863031914894,0.9410574387313978,0.9409103007718924,0.9830845771144279,0.8991774383078731,0.9402404590053614,0.8815461346633416,0.9855361596009975,0.9536390827517448,0.9400593474699996,0.9102613621732972,0.9843088418430884,0.9256078383936132,0.9888253080477396,0.9827263989117209,0.9987311389937026,0.9850183862377954
2,train,0.056272429567662645,8.80532169342041,0.9914671985815602,0.9872007978723404,0.9985871010638298,0.9886136968085106,0.9872070723973794,0.9815323184427253,0.9982526210683974,0.9818362776810152,0.9872034340186259,0.9800647894343384,0.9975056123721626,0.9840399002493766,0.9872046119368018,0.9807980049875312,0.9978789769182782,0.9829368539045958,0.9987449809046479,0.9980282624928266,0.9997744387107073,0.9984322415104099
3,train,0.021388522199444236,8.693631410598755,0.9966201241134751,0.9949301861702128,0.999501329787234,0.9954288563829787,0.9949295752555898,0.9937406109163746,0.9992529880478087,0.9917951268025857,0.9949264358410614,0.9910112359550561,0.9992529880478087,0.9945150835203191,0.9949267592256005,0.9923740467558445,0.9992529880478087,0.9931532428731482,0.9995980713057016,0.9993273637802007,0.9999810513435281,0.9994857987933756
4,train,0.014233214713811398,8.763226747512817,0.9984485815602837,0.9976728723404256,0.9998337765957447,0.9978390957446809,0.9976737019860854,0.997003745318352,0.9997505612372163,0.9962667994026879,0.9976730441542238,0.9960089797954602,0.9997505612372163,0.997259591429995,0.9976732079147875,0.996506114299975,0.9997505612372163,0.9967629482071713,0.9999799835785308,0.9999680700972979,0.9999999689095398,0.9999719117287548
5,train,0.004744990272113082,8.690991163253784,0.9996121453900709,0.9994182180851063,1.0,0.9994182180851063,0.9994179968411466,0.9995014955134596,1.0,0.9987524950099801,0.999418431402424,0.9987546699875467,1.0,0.9995006242197253,0.9994181209199766,0.9991279431917279,1.0,0.9991264195682017,0.9999567582365391,0.9999358461650065,1.0,0.9999344285446108
6,train,0.01209799006786891,8.627232789993286,0.9978390957446809,0.996841755319149,0.999750664893617,0.9969248670212766,0.9967602542833567,0.9960069877714001,0.999750499001996,0.9945232760766741,0.9967594303966077,0.9945178170944431,0.9995011224744326,0.9962593516209476,0.9967593991474423,0.9952618453865336,0.9996257951852314,0.9953905568705619,0.9997209112017131,0.9995132728471597,0.999944316985648,0.9997051437723318
7,train,0.003407968019018881,8.666887283325195,0.9997229609929077,0.9995844414893617,0.9999168882978723,0.9996675531914894,0.99958447586926,0.9995009980039921,1.0,0.9992524296037877,0.9995843723609795,0.9992516837116487,0.9997507477567298,0.9997506856145599,0.9995843930556458,0.999376325308719,0.9998753583447588,0.9995014955134596,0.9999994715306665,0.9999991916480329,0.9999999067635,0.9999993161804663
8,train,0.007860436410137868,8.623873472213745,0.9986702127659575,0.9980053191489362,1.0,0.9980053191489362,0.9980049453171141,0.997504367357125,1.0,0.9965104685942173,0.9980048628745998,0.9965095986038395,1.0,0.9975049900199601,0.9980047387144512,0.9970067348465952,1.0,0.9970074812967581,0.9998983098901709,0.9998438715673774,1.0,0.9998510581031356
9,train,0.00440004954098766,8.64492154121399,0.9996121453900709,0.9994182180851063,1.0,0.9994182180851063,0.9994181835054361,0.9985037406483791,1.0,0.9997508098679292,0.9994190106236459,0.9997503121098626,1.0,0.9985067197610752,0.9994183383638764,0.9991266375545852,1.0,0.999128377537044,0.9999935972314346,0.9999901705028923,1.0,0.9999906211914118
10,train,0.00180268829663351,8.621769905090332,0.9996675531914893,0.9995844414893617,0.9999168882978723,0.999501329787234,0.9995022399203584,1.0,1.0,0.9985067197610752,0.9995013297700054,0.9987534280727998,0.9997505612372163,1.0,0.9995014641209968,0.999376325308719,0.9998752650617438,0.999252801992528,0.9999593564649832,0.9999331410992293,0.9999999689095398,0.9999449593861806
1,val,0.03764925722498447,0.6583678722381592,0.9947916666666666,0.9921875,0.9993489583333334,0.9928385416666666,0.9921548779793828,0.9962121212121212,0.998003992015968,0.9822485207100592,0.9924477611940299,0.9813432835820896,1.0,0.996,0.9922664227530166,0.9887218045112782,0.999000999000999,0.9890764647467726,0.9998933445705834,0.9998190298507462,1.0,0.9998610038610038
2,val,0.01994511813245481,0.5755951404571533,0.9973958333333334,0.99609375,1.0,0.99609375,0.9960474308300395,1.0,1.0,0.9881422924901185,0.9962686567164178,0.9888059701492538,1.0,1.0,0.9961357558215435,0.9943714821763602,1.0,0.9940357852882704,0.9999974692176185,0.9999962686567164,0.9999999999999999,0.9999961389961389
3,val,0.004527012233059698,0.5569155216217041,0.9995659722222223,0.9993489583333334,1.0,0.9993489583333334,0.9993346640053226,1.0,1.0,0.998003992015968,0.9993781094527363,0.9981343283582089,1.0,1.0,0.9993557640616464,0.9990662931839402,1.0,0.999000999000999,1.0,1.0,1.0,1.0
4,val,0.0016519577390378497,0.5746805667877197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0
5,val,0.0071785248546802904,0.5776379108428955,0.9991319444444443,0.9986979166666666,1.0,0.9986979166666666,0.99867197875166,1.0,1.0,0.9960159362549801,0.9987562189054726,0.996268656716418,1.0,1.0,0.9987116110458212,0.9981308411214953,1.0,0.998003992015968,0.999917641522119,0.9998880597014925,1.0,0.9998648648648648
6,val,0.0012697248021140695,0.598564624786377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,val,0.00033152543619507924,0.5909197330474854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0
8,val,0.000762611565884678,0.5959897041320801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,val,0.0002801949229933598,0.5919907093048096,0.9995659722222223,0.9993489583333334,1.0,0.9993489583333334,0.9993346640053226,1.0,1.0,0.998003992015968,0.9993781094527363,0.9981343283582089,1.0,1.0,0.9993557640616464,0.9990662931839402,1.0,0.999000999000999,1.0,1.0,1.0,1.0
10,val,0.0005071787585014439,0.5589761734008789,0.9995659722222223,0.9993489583333334,1.0,0.9993489583333334,0.9993346640053226,1.0,1.0,0.998003992015968,0.9993781094527363,0.9981343283582089,1.0,1.0,0.9993557640616464,0.9990662931839402,1.0,0.999000999000999,1.0,1.0,1.0,0.9999999999999999
