epoch,phase,loss,time_seconds,avg_accuracy,COVID19_accuracy,NORMAL_accuracy,PNEUMONIA_accuracy,TURBERCULOSIS_accuracy,avg_precision,COVID19_precision,NORMAL_precision,PNEUMONIA_precision,TURBERCULOSIS_precision,avg_recall,COVID19_recall,NORMAL_recall,PNEUMONIA_recall,TURBERCULOSIS_recall,avg_f1,COVID19_f1,NORMAL_f1,PNEUMONIA_f1,TURBERCULOSIS_f1,avg_auc,COVID19_auc,NORMAL_auc,PNEUMONIA_auc,TURBERCULOSIS_auc
1,train,0.7431899890303612,7.594286918640137,0.9320312500000001,0.9503472222222222,0.9175347222222222,0.9039930555555555,0.95625,0.796080919567922,0.6685185185185185,0.7941176470588235,0.9382940108892922,0.7833935018050542,0.8210201724946133,0.7713675213675214,0.8470588235294118,0.8988698927847001,0.7667844522968198,0.8072907832247047,0.7162698412698413,0.8197343453510436,0.918158946277934,0.775,0.9623429766030205,0.9634289138257394,0.9565983343170044,0.9588973087181439,0.9704473495511945
2,train,0.2181172650721338,4.189016819000244,0.9794270833333334,0.9873263888888889,0.9713541666666666,0.9689236111111111,0.9901041666666667,0.9481721019905588,0.9199134199134199,0.9558823529411765,0.9663625997719498,0.950530035335689,0.9416088548584568,0.9219088937093276,0.9133489461358314,0.982323964068386,0.9488536155202821,0.9447527028683333,0.9209100758396533,0.9341317365269461,0.974277913493318,0.9496910856134158,0.9916037471313425,0.9924174290651164,0.9886815024891074,0.9906124962492276,0.9947035607219187
3,train,0.12898887060582637,4.148092746734619,0.98515625,0.9913194444444444,0.9777777777777777,0.9767361111111111,0.9947916666666666,0.9665791883424486,0.9661399548532731,0.9549763033175356,0.9767241379310345,0.968476357267951,0.9580862352887186,0.9244060475161987,0.94453125,0.9846465816917729,0.9787610619469026,0.9621995824337091,0.9448123620309051,0.9497250589159466,0.98066935949221,0.9735915492957746,0.9964061282612595,0.9960167355008804,0.9946803501674106,0.9953720345977817,0.9995553927789655
4,train,0.09659375488344166,4.150369882583618,0.9880208333333333,0.9958333333333333,0.9803819444444445,0.978125,0.9977430555555555,0.9776516870138227,0.980349344978166,0.9604430379746836,0.9787111622554661,0.9911032028469751,0.9722809339062454,0.9676724137931034,0.9506656225528582,0.984944991314418,0.9858407079646018,0.9749455208545443,0.9739696312364425,0.9555293191656828,0.9818181818181818,0.9884649511978705,0.9975769033079922,0.9976804224398375,0.9958300661107102,0.997113971206756,0.9996831534746651
5,train,0.07113710600468848,4.168152332305908,0.9902777777777778,0.9953125,0.9845486111111111,0.9845486111111111,0.9967013888888889,0.9789226713753195,0.9739696312364425,0.9744612928970471,0.9830215827338129,0.9842381786339754,0.9742208028878068,0.9676724137931034,0.9553990610328639,0.9912942542077772,0.9825174825174825,0.9765411271212427,0.9708108108108108,0.964836033188463,0.9871405866204306,0.9833770778652668,0.9974027181559876,0.9954983917595582,0.9978935041155755,0.9982489436978276,0.9979700330509892
6,train,0.05250807185139921,4.2791783809661865,0.9947916666666667,0.9979166666666667,0.9916666666666667,0.9907986111111111,0.9987847222222223,0.9892367648151369,0.9891774891774892,0.9811764705882353,0.9919028340080972,0.9946902654867257,0.987946808967006,0.9849137931034483,0.9811764705882353,0.9927641099855282,0.9929328621908127,0.9885903948336334,0.9870410367170627,0.9811764705882353,0.9923332851150007,0.9938107869142352,0.9991022839752298,0.9989211929628086,0.9988180208538264,0.9989604176411312,0.9997095044431533
7,train,0.04216087151111828,4.385187149047852,0.9946180555555556,0.9977430555555555,0.9911458333333333,0.9901041666666667,0.9994791666666667,0.9905016760835809,0.9934354485776805,0.9842395587076438,0.9896133871898442,0.9947183098591549,0.9870360832910751,0.978448275862069,0.97578125,0.9939148073022313,1.0,0.98874716429396,0.9858849077090119,0.9799921537857984,0.9917594332803238,0.9973521624007061,0.9994408307252649,0.9993647613032607,0.9991950334821429,0.9992052315915987,0.9999982965240573
8,train,0.03594835122736792,4.325519561767578,0.9955729166666666,0.9989583333333333,0.9920138888888889,0.9918402777777777,0.9994791666666667,0.9923981086669613,0.9956709956709957,0.985837922895358,0.9916233391103408,0.9964601769911504,0.9906331144367349,0.9913793103448276,0.9781420765027322,0.9947841205447696,0.99822695035461,0.991509859078232,0.9935205183585313,0.981974921630094,0.9932012151019818,0.9973427812223207,0.9994600975173884,0.9993110447702886,0.9992195341640293,0.9993272140474594,0.9999825970877761
9,train,0.030191502875338,4.367037773132324,0.996875,0.9975694444444444,0.9958333333333333,0.9953125,0.9987847222222223,0.991517653220753,0.9870689655172413,0.9898358092259578,0.9962329759490003,0.9929328621908127,0.9912133311656649,0.9828326180257511,0.9913860610806577,0.9959443800695249,0.9946902654867257,0.9913640023043697,0.9849462365591398,0.9906103286384976,0.9960886571056062,0.9938107869142352,0.9993602741927136,0.9983911659648709,0.9995591105422015,0.9995889404780791,0.9999018797857028
10,train,0.022518979401017228,4.2989501953125,0.9963541666666668,0.9986111111111111,0.99375,0.9935763888888889,0.9994791666666667,0.9927394132442808,0.9913606911447084,0.9874411302982732,0.9939288811795317,0.99822695035461,0.9918847763754735,0.9913606911447084,0.9843505477308294,0.9953676896352056,0.9964601769911504,0.9923111635938031,0.9913606911447084,0.9858934169278997,0.9946477650802835,0.9973427812223207,0.9995724105470516,0.9991751311207168,0.9995935751351782,0.9995236614938197,0.9999972744384917
1,val,0.31388692061106366,0.45747923851013184,0.9680989583333333,0.984375,0.953125,0.9518229166666666,0.9830729166666666,0.9419965401833428,0.9469026548672567,0.9841269841269841,0.9239130434782609,0.9130434782608695,0.9067572351750302,0.9469026548672567,0.7848101265822784,0.9953161592505855,0.9,0.9212258175356745,0.9469026548672567,0.8732394366197183,0.9582863585118376,0.9064748201438849,0.9902384182957505,0.9975410389785855,0.9797675866362314,0.9873495092955696,0.9962955382726156
2,val,0.16527294926345348,0.3500075340270996,0.9798177083333333,0.9908854166666666,0.96875,0.96875,0.9908854166666666,0.9540151016823553,0.9732142857142857,0.9294871794871795,0.9696969696969697,0.9436619718309859,0.9534262554799808,0.9646017699115044,0.9177215189873418,0.9742388758782201,0.9571428571428572,0.9536932486553222,0.9688888888888889,0.9235668789808917,0.9719626168224299,0.950354609929078,0.9961304223700344,0.9994865905559683,0.9912326208757003,0.9944164772298035,0.9993860008186656
3,val,0.15260971803218126,0.3714945316314697,0.98046875,0.9895833333333334,0.9700520833333334,0.9713541666666666,0.9908854166666666,0.9549665231428446,0.9487179487179487,0.9245283018867925,0.9764705882352941,0.9701492537313433,0.9532872539665342,0.9823008849557522,0.930379746835443,0.9718969555035128,0.9285714285714286,0.9539364248754872,0.9652173913043478,0.9274447949526814,0.9741784037558685,0.948905109489051,0.9959400413496314,0.9994325474565966,0.9928719651379955,0.9954466474826074,0.9960090053213264
4,val,0.11682435660623014,0.35837268829345703,0.9850260416666667,1.0,0.9700520833333334,0.9700520833333334,1.0,0.977192265795207,1.0,0.9411764705882353,0.9675925925925926,1.0,0.9725787804227315,1.0,0.9113924050632911,0.9789227166276346,1.0,0.9748174239843683,1.0,0.9260450160771704,0.9732246798603027,1.0,0.9960651821319273,1.0,0.9905997094832952,0.9936610190444141,1.0
5,val,0.1167740188150977,0.38794493675231934,0.9830729166666667,0.99609375,0.9661458333333334,0.9700520833333334,1.0,0.9745511472823116,0.9910714285714286,0.9459459459459459,0.9611872146118722,1.0,0.9635813280186493,0.9823008849557522,0.8860759493670886,0.9859484777517564,1.0,0.9687774377573766,0.9866666666666667,0.9150326797385621,0.9734104046242774,1.0,0.9956162641972017,0.9999729784503141,0.9891263747665491,0.9933657035719436,0.9999999999999999
