epoch,phase,loss,time_seconds,avg_accuracy,glioma_accuracy,meningioma_accuracy,no_tumor_accuracy,pituitary_accuracy,avg_precision,glioma_precision,meningioma_precision,no_tumor_precision,pituitary_precision,avg_recall,glioma_recall,meningioma_recall,no_tumor_recall,pituitary_recall,avg_f1,glioma_f1,meningioma_f1,no_tumor_f1,pituitary_f1,avg_auc,glioma_auc,meningioma_auc,no_tumor_auc,pituitary_auc
1,val,0.34978496432304385,0.37801694869995117,0.9296875,0.91875,0.8625,0.978125,0.959375,0.8699183680017465,0.9779411764705882,0.7094972067039106,0.9140625,0.8781725888324873,0.8683704409087845,0.7307692307692307,0.7791411042944786,0.975,0.9885714285714285,0.8632059899698526,0.8364779874213837,0.7426900584795322,0.9435483870967742,0.9301075268817204,0.9770654288025589,0.982592734776141,0.9333770626744351,0.9990384615384614,0.9932534562211981
2,val,0.21739519890397788,0.31038928031921387,0.9625,0.953125,0.925,0.996875,0.975,0.9319230304761508,0.9871794871794872,0.8176795580110497,0.9836065573770492,0.9392265193370166,0.9313894694262792,0.8461538461538461,0.9079754601226994,1.0,0.9714285714285714,0.9296248591986822,0.9112426035502958,0.8604651162790697,0.9917355371900827,0.9550561797752809,0.991234500900488,0.9948054129276835,0.9747141515864748,0.9999038461538461,0.9955145929339477
3,val,0.17714339271187782,0.30512499809265137,0.9664062499999999,0.9515625,0.9328125,0.996875,0.984375,0.9410721636943533,0.9934640522875817,0.8157894736842105,0.9836065573770492,0.9714285714285714,0.9393784129980449,0.8351648351648352,0.950920245398773,1.0,0.9714285714285714,0.9372034410060863,0.9074626865671642,0.8781869688385269,0.9917355371900827,0.9714285714285714,0.9948295289925193,0.996317001775517,0.9850805777417654,0.9999358974358974,0.9979846390168972
4,val,0.16650653230026363,0.3120696544647217,0.97265625,0.965625,0.946875,0.99375,0.984375,0.9481080343854197,0.9210526315789473,0.9271523178807947,0.9833333333333333,0.9608938547486033,0.9466561608126025,0.9615384615384616,0.8588957055214724,0.9833333333333333,0.9828571428571429,0.9469161765098513,0.9408602150537635,0.89171974522293,0.9833333333333333,0.9717514124293786,0.9959493814431475,0.9973607178847353,0.9885146171753417,0.9996794871794872,0.9982427035330261
5,val,0.13905500266700982,0.3147587776184082,0.9789062500000001,0.9765625,0.959375,0.9953125,0.984375,0.959077803641365,0.9664804469273743,0.9254658385093167,0.9834710743801653,0.9608938547486033,0.9597959223802783,0.9505494505494505,0.9141104294478528,0.9916666666666667,0.9828571428571429,0.9593762798829131,0.9584487534626038,0.9197530864197531,0.9875518672199171,0.9717514124293786,0.9967158944511227,0.9980925188348769,0.990083728826639,0.9995352564102564,0.9991520737327189
6,val,0.14646216053515673,0.3173069953918457,0.9843749999999999,0.978125,0.96875,0.996875,0.99375,0.9710057941616892,0.9375,0.9798657718120806,0.9836065573770492,0.9830508474576272,0.969750556192274,0.989010989010989,0.8957055214723927,1.0,0.9942857142857143,0.9697090454109171,0.9625668449197861,0.9358974358974359,0.9917355371900827,0.9886363636363636,0.9967713676233292,0.9980685253611019,0.9902895139612352,0.9993910256410256,0.9993364055299538
7,val,0.12378474930301309,0.3072052001953125,0.984375,0.9796875,0.9703125,0.9953125,0.9921875,0.9694630101199465,0.9668508287292817,0.9390243902439024,0.9834710743801653,0.9885057471264368,0.9702118867839726,0.9615384615384616,0.9447852760736196,0.9916666666666667,0.9828571428571429,0.9698271429859926,0.9641873278236914,0.9418960244648318,0.9875518672199171,0.9856733524355301,0.9969249771830833,0.9983564470464035,0.9904952990958316,0.9994871794871795,0.9993609831029185
8,val,0.14922955012880265,0.3067142963409424,0.9796875,0.971875,0.9609375,0.9953125,0.990625,0.9641969243203536,0.91,0.9859154929577465,0.9834710743801653,0.9774011299435028,0.9597834501898919,1.0,0.8588957055214724,0.9916666666666667,0.9885714285714285,0.9603546951778852,0.9528795811518325,0.9180327868852459,0.9875518672199171,0.9829545454545454,0.9982362704190216,0.9990642545227698,0.9948296484932669,0.9995673076923077,0.9994838709677419
9,val,0.118769734880334,0.31812167167663574,0.9874999999999999,0.984375,0.9765625,0.9953125,0.99375,0.9746366910699604,0.9831460674157303,0.9512195121951219,0.975609756097561,0.9885714285714285,0.9767912762084541,0.9615384615384616,0.9570552147239264,1.0,0.9885714285714285,0.9756441030370694,0.9722222222222222,0.9541284403669725,0.9876543209876543,0.9885714285714285,0.9973900168293859,0.998284466625078,0.9918071793288833,0.999775641025641,0.9996927803379416
10,val,0.1237821062328294,0.32750368118286133,0.98515625,0.984375,0.9703125,0.996875,0.9890625,0.970838508031131,0.9886363636363636,0.9444444444444444,0.9836065573770492,0.9666666666666667,0.9722449942695341,0.9560439560439561,0.9386503067484663,1.0,0.9942857142857143,0.9714056819938836,0.9720670391061452,0.9415384615384615,0.9917355371900827,0.9802816901408451,0.9981454653682352,0.9988843034694563,0.9944823860786357,0.9997435897435897,0.9994715821812595
