epoch,phase,loss,time_seconds,avg_accuracy,adenocarcinoma_accuracy,benign_accuracy,squamous_cell_carcinoma_accuracy,avg_precision,adenocarcinoma_precision,benign_precision,squamous_cell_carcinoma_precision,avg_recall,adenocarcinoma_recall,benign_recall,squamous_cell_carcinoma_recall,avg_f1,adenocarcinoma_f1,benign_f1,squamous_cell_carcinoma_f1,avg_auc,adenocarcinoma_auc,benign_auc,squamous_cell_carcinoma_auc
1,train,0.8183996301699192,7.109439373016357,0.8413120567375887,0.7785904255319149,0.9495511968085106,0.7957945478723404,0.778413336372206,0.7816429170159263,0.9127061105722599,0.6408909815284317,0.7618741951574034,0.4653193612774451,0.9384193467963101,0.881883877398455,0.7503537728810611,0.5833593994369721,0.9253841425937308,0.7423177766124803,0.9118640891133761,0.8750788397034446,0.989289940756673,0.8712234868800106
2,train,0.3659008135820957,5.478171110153198,0.9220966312056738,0.8836436170212766,0.9827127659574468,0.8999335106382979,0.8919229584704862,0.9226286824214956,0.9629810034096444,0.7901591895803184,0.8831534974580503,0.7105459985041137,0.9860349127182045,0.9528795811518325,0.8803708545575692,0.8028169014084507,0.9743716116313454,0.8639240506329114,0.9771161892478806,0.9620090381671076,0.9983203609027793,0.9710191686737547
3,train,0.20736015354223708,5.314810514450073,0.9563386524822696,0.9345910904255319,0.9889461436170213,0.9454787234042553,0.9346932399146094,0.9168388429752066,0.9837743384922616,0.9034665382763601,0.9345332394938438,0.8841843088418431,0.9830381641307059,0.936377245508982,0.9344164001243929,0.900215544567009,0.9834061135371179,0.9196275422690517,0.9894812721276752,0.9821915478176746,0.9992982572211402,0.9869540113442108
4,train,0.1543784650201176,5.5660810470581055,0.9642619680851064,0.9465591755319149,0.9921043882978723,0.9541223404255319,0.9465147851830982,0.9313348706123494,0.9887724550898204,0.9194370298471245,0.9463825853692435,0.9064837905236908,0.9875404933964615,0.945123472187578,0.9463335743539064,0.9187413117654493,0.9881560902630595,0.9321033210332104,0.9928448010892307,0.9879472037930603,0.9995800840186218,0.99100711545601
5,train,0.12981911362247897,5.3706066608428955,0.9709663120567376,0.9564494680851063,0.9940990691489362,0.9623503989361702,0.956522130818203,0.9439918533604889,0.9910202045397855,0.9345543345543346,0.9564610393702458,0.9242273180458624,0.9912674650698603,0.9538883349950149,0.9564237401856159,0.9340050377833753,0.9911438193838094,0.9441223633896633,0.994497991775119,0.9906788673878615,0.9995132491746319,0.9933018587628637
6,train,0.0966048518076856,5.386093854904175,0.97833554964539,0.9675864361702128,0.9950132978723404,0.972406914893617,0.96755043772201,0.9570815450643777,0.9935048713464901,0.9520648967551623,0.9675031858565172,0.9451508352031912,0.9915233108950386,0.9658354114713217,0.9674975319286275,0.9510787757150025,0.9925131020713751,0.9589007179995048,0.9965809481236656,0.994185358174259,0.9996911933151295,0.995866292881608
7,train,0.09105275018001965,5.36210823059082,0.9801085992907801,0.9704122340425532,0.9948470744680851,0.9750664893617021,0.9701923046953049,0.9620637329286799,0.9922693266832918,0.956243854473943,0.9701629939773365,0.9486284289276808,0.9922693266832918,0.9695912263210369,0.9701464862045374,0.9552988448016072,0.9922693266832918,0.9628712871287128,0.9966863130903284,0.9942792917979298,0.9994917965619484,0.9962878509111072
8,train,0.07930058135869021,5.362555027008057,0.9792774822695036,0.9689162234042553,0.996343085106383,0.9725731382978723,0.9689462605115455,0.9572434607645876,0.995004995004995,0.9545903257650543,0.9689221541757571,0.9491271820448878,0.9940119760479041,0.9636273044344793,0.9689212698718457,0.953168044077135,0.9945082376435347,0.9590875278948674,0.9972089541212128,0.9953572501058499,0.9998445904800569,0.9964250217777316
9,train,0.07460968888691685,5.357972860336304,0.9812167553191489,0.9718251329787234,0.9956781914893617,0.9761469414893617,0.9718851837037178,0.9638432364096081,0.9950024987506247,0.9568098159509203,0.9718149695760112,0.9510978043912176,0.9920279023418037,0.9723192019950124,0.9718144145132063,0.9574281049855582,0.9935129740518962,0.9645021645021645,0.997692805795677,0.9960839475087712,0.9998474409161351,0.9971470289621248
10,train,0.07235758280024883,5.36538290977478,0.9848182624113475,0.977310505319149,0.9967586436170213,0.9803856382978723,0.9772698336738709,0.9712556732223904,0.995503372470647,0.9650504553285749,0.9772348905620346,0.9603590127150337,0.9947578632051922,0.976587795765878,0.977230644564624,0.9657766077472734,0.9951304782120115,0.9707848477345877,0.9982944309402596,0.9972085709567359,0.9998990114379889,0.9977757104260544
1,val,0.5074219604333242,0.683213472366333,0.8854166666666666,0.828125,0.9954427083333334,0.8326822916666666,0.8729871865143792,0.9594594594594594,0.9959758551307847,0.6635262449528937,0.8352835820895521,0.5298507462686567,0.99,0.986,0.8229711335255844,0.6826923076923077,0.9929789368104313,0.7932421560740145,0.9766764464357748,0.9647667910447761,0.9998667953667953,0.9653957528957529
2,val,0.2383637810125947,0.5577743053436279,0.9505208333333334,0.9264322916666666,0.9973958333333334,0.927734375,0.9310187643867485,0.9568034557235421,0.9979919678714859,0.8382608695652174,0.9281641791044777,0.8264925373134329,0.994,0.964,0.9265410189671114,0.8868868868868869,0.9959919839679359,0.8967441860465116,0.9902856782688872,0.9846697761194029,0.999980694980695,0.9862065637065637
3,val,0.1457160302088596,0.5881576538085938,0.9739583333333334,0.9609375,0.9986979166666666,0.9622395833333334,0.9619870878533309,0.9741035856573705,0.998,0.9138576779026217,0.9621044776119403,0.9123134328358209,0.998,0.976,0.9613678961550072,0.9421965317919075,0.998,0.9439071566731141,0.9956374738277723,0.9932425373134328,0.9999942084942085,0.9936756756756757
4,val,0.10470433674830322,0.6064028739929199,0.978298611111111,0.9674479166666666,0.9986979166666666,0.96875,0.9677030541636841,0.9602272727272727,0.998,0.9448818897637795,0.9679651741293532,0.9458955223880597,0.998,0.96,0.9677961570593151,0.9530075187969925,0.998,0.9523809523809523,0.9972707817092145,0.9957891791044775,0.9999942084942084,0.9960289575289574
5,val,0.08476353881511993,0.5707018375396729,0.984375,0.9765625,0.9993489583333334,0.9772135416666666,0.9768808375566346,0.9863813229571985,0.998003992015968,0.946257197696737,0.9772985074626866,0.9458955223880597,1.0,0.986,0.9768117223944843,0.9657142857142857,0.999000999000999,0.9657198824681684,0.9982569872644499,0.9973134328358209,0.9999942084942084,0.9974633204633204
6,val,0.06406986544122144,0.5779736042022705,0.9874131944444445,0.9811197916666666,0.9993489583333334,0.9817708333333334,0.9812692131532069,0.9884393063583815,0.998003992015968,0.9573643410852714,0.9816965174129354,0.957089552238806,1.0,0.988,0.9813179307413736,0.9725118483412323,0.999000999000999,0.9724409448818898,0.9989282832939549,0.9983582089552239,0.999996138996139,0.998430501930502
7,val,0.05884235030195365,0.5687987804412842,0.98828125,0.982421875,0.9993489583333334,0.9830729166666666,0.9826493266889175,0.9941747572815534,0.998003992015968,0.9557692307692308,0.9830746268656716,0.9552238805970149,1.0,0.994,0.9826069945675924,0.9743101807802094,0.999000999000999,0.9745098039215686,0.9990965154920378,0.9986119402985074,0.9999961389961389,0.9986814671814671
8,val,0.04611921466372829,0.6857461929321289,0.9917534722222223,0.9876302083333334,0.9993489583333334,0.98828125,0.9876914308092765,0.9849906191369606,0.998003992015968,0.9800796812749004,0.9878258706467662,0.9794776119402985,1.0,0.984,0.987754435646304,0.9822263797942001,0.999000999000999,0.9820359281437125,0.9994056119018806,0.9990932835820896,0.9999961389961389,0.999127413127413
