epoch,phase,loss,time_seconds,avg_accuracy,glioma_accuracy,meningioma_accuracy,no_tumor_accuracy,pituitary_accuracy,avg_precision,glioma_precision,meningioma_precision,no_tumor_precision,pituitary_precision,avg_recall,glioma_recall,meningioma_recall,no_tumor_recall,pituitary_recall,avg_f1,glioma_f1,meningioma_f1,no_tumor_f1,pituitary_f1,avg_auc,glioma_auc,meningioma_auc,no_tumor_auc,pituitary_auc
1,val,1.06429871940054,0.38323068618774414,0.84609375,0.884375,0.859375,0.9375,0.703125,0.8509383873178634,0.9736842105263158,0.9506172839506173,1.0,0.4794520547945205,0.6872373536483966,0.6098901098901099,0.4723926380368098,0.6666666666666666,1.0,0.7073239222829386,0.75,0.6311475409836066,0.8,0.6481481481481481,0.9497899337067623,0.9534406641393542,0.885814973440856,0.9933173076923077,0.9665867895545315
2,val,0.3417170940156211,0.30353569984436035,0.9453125,0.9546875,0.95625,0.9234375,0.946875,0.8961088108075813,0.9226519337016574,0.9655172413793104,0.7100591715976331,0.9862068965517241,0.8984052450616867,0.9175824175824175,0.8588957055214724,1.0,0.8171428571428572,0.8883502322294985,0.9201101928374655,0.9090909090909091,0.8304498269896193,0.89375,0.991398071986864,0.9874514132156055,0.9858779951383262,0.9999679487179487,0.9922949308755761
3,val,0.2973494579549879,0.29598188400268555,0.96171875,0.9734375,0.9328125,0.9671875,0.9734375,0.9353405927624038,0.9187817258883249,0.8225806451612904,1.0,1.0,0.9152532360277759,0.9945054945054945,0.9386503067484663,0.825,0.9028571428571428,0.9212486219172782,0.9551451187335093,0.8767908309455588,0.9041095890410958,0.948948948948949,0.9940925968192551,0.9971327798838716,0.982829802832118,0.9979807692307693,0.9984270353302611
4,val,0.2449389080516994,0.3078429698944092,0.96171875,0.96875,0.9375,0.9859375,0.9546875,0.9302647622986473,0.9263157894736842,0.8360655737704918,0.9586776859504132,1.0,0.9266589136834535,0.967032967032967,0.9386503067484663,0.9666666666666667,0.8342857142857143,0.9257356363139063,0.946236559139785,0.884393063583815,0.9626556016597511,0.9096573208722741,0.9941148423858506,0.9950573444023226,0.9854149785854844,0.996650641025641,0.999336405529954
5,val,0.058171563697396775,0.3063511848449707,0.9898437500000001,0.9859375,0.9796875,0.9984375,0.9953125,0.9803088540688992,0.9779005524861878,0.9629629629629629,0.9917355371900827,0.9886363636363636,0.9809671003842783,0.9725274725274725,0.9570552147239264,1.0,0.9942857142857143,0.9806275563574696,0.9752066115702479,0.96,0.995850622406639,0.9914529914529915,0.999428103507709,0.9994121598925092,0.998340857352317,0.9999839743589743,0.9999754224270354
6,val,0.09947270564734936,0.2900850772857666,0.98984375,0.9875,0.984375,0.9953125,0.9921875,0.9806849910945733,0.9627659574468085,0.9935483870967742,0.9834710743801653,0.9829545454545454,0.9798822164543023,0.9945054945054945,0.9447852760736196,0.9916666666666667,0.9885714285714285,0.9800596726181945,0.9783783783783784,0.9685534591194969,0.9875518672199171,0.9857549857549858,0.9986592374488303,0.999196218628533,0.996012913017196,0.9997596153846154,0.9996682027649769
7,val,0.10306351803301368,0.31383776664733887,0.9914062499999999,0.9890625,0.9875,0.9953125,0.99375,0.9829760425131312,0.972972972972973,0.9754601226993865,0.9834710743801653,1.0,0.9833201588799749,0.989010989010989,0.9754601226993865,0.9916666666666667,0.9771428571428571,0.983094431698849,0.9809264305177112,0.9754601226993865,0.9875518672199171,0.9884393063583815,0.9987356494605455,0.9997840587360238,0.9954598654679683,0.9999198717948719,0.999778801843318
8,val,0.17056402185407932,0.319779634475708,0.9867187500000001,0.99375,0.9796875,0.9921875,0.98125,0.9737462462462463,0.9944444444444445,1.0,0.96,0.9405405405405406,0.974511899143801,0.9835164835164835,0.9202453987730062,1.0,0.9942857142857143,0.973418808329644,0.988950276243094,0.9584664536741214,0.9795918367346939,0.9666666666666667,0.9974656913872564,0.9996640913671482,0.9938650306748466,0.9974519230769231,0.9988817204301076
9,val,0.2319981514243409,0.2811124324798584,0.96171875,0.9296875,0.9328125,0.9890625,0.9953125,0.9313640763041536,0.9858156028368794,0.8061224489795918,0.9448818897637795,0.9886363636363636,0.9318367828490527,0.7637362637362637,0.9693251533742331,1.0,0.9942857142857143,0.9260042165645105,0.8606811145510835,0.8802228412256268,0.97165991902834,0.9914529914529915,0.9962174593995057,0.9972407505158597,0.990379544957621,0.9995352564102563,0.9977142857142858
10,val,0.12203925049980172,0.30861496925354004,0.98828125,0.9859375,0.98125,0.9921875,0.99375,0.9765859083598536,0.9528795811518325,0.9934640522875817,0.96,1.0,0.9774145486415424,1.0,0.9325153374233128,1.0,0.9771428571428571,0.9764819433054234,0.9758713136729222,0.9620253164556962,0.9795918367346939,0.9884393063583815,0.9980909297211552,0.9994121598925092,0.9930290285655491,0.9999839743589742,0.9999385560675883
